id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado,motivo_rechazo
1667,16218,2025-06-16,,Cerrado,monto_invalido
1668,22198,,1454.97,nan,fecha_invalida
1669,16274,2026-02-05,,nan,monto_invalido
1670,25748,,,nan,"fecha_invalida,monto_invalido"
1672,15931,,,nan,"fecha_invalida,monto_invalido"
1673,19684,,4090.88,Cerrado,fecha_invalida
1674,23943,,,cerrado,"fecha_invalida,monto_invalido"
1675,22816,,13433.8,nan,fecha_invalida
1676,3211,,417.92,Abierto,fecha_invalida
1677,10356,,,Cerrado,"fecha_invalida,monto_invalido"
1678,15487,,,nan,"fecha_invalida,monto_invalido"
1679,5678,,946.57,Abierto,fecha_invalida
1680,16276,,3621.25,Abierto,fecha_invalida
1682,10030,,8025.3,Cerrado,fecha_invalida
1683,22209,,6950.72,Cerrado,fecha_invalida
1684,8607,,,nan,"fecha_invalida,monto_invalido"
1685,20635,,,nan,"fecha_invalida,monto_invalido"
1686,21541,,5751.4,cerrado,fecha_invalida
1687,6289,,,Abierto,"fecha_invalida,monto_invalido"
1688,14006,,10717.35,ABIERTO,fecha_invalida
1689,18789,,,Abierto,"fecha_invalida,monto_invalido"
1690,13496,,,Cerrado,"fecha_invalida,monto_invalido"
1691,5604,,1639.43,cerrado,fecha_invalida
1692,8897,,10700.54,Cerrado,fecha_invalida
1693,22679,,6624.27,nan,fecha_invalida
1694,12135,,14171.39,nan,fecha_invalida
1695,22979,,,cerrado,"fecha_invalida,monto_invalido"
1696,3,,,cerrado,"fecha_invalida,monto_invalido"
1697,9911,,1268.23,Cerrado,fecha_invalida
1698,362,,,nan,"fecha_invalida,monto_invalido"
1699,6458,,,Cerrado,"fecha_invalida,monto_invalido"
1701,3628,,198.12,Cerrado,fecha_invalida
1703,24825,2025-02-17,,nan,monto_invalido
1704,23784,,,Rechazado,"fecha_invalida,monto_invalido"
1705,10032,,11034.33,nan,fecha_invalida
1706,6400,,10276.18,nan,fecha_invalida
1707,18921,,3154.38,ABIERTO,fecha_invalida
1708,23367,,4989.47,ABIERTO,fecha_invalida
1709,25857,,,ABIERTO,"fecha_invalida,monto_invalido"
1710,24381,,,Cerrado,"fecha_invalida,monto_invalido"
1711,487,,11102.58,Cerrado,fecha_invalida
1712,725,,4628.82,Cerrado,fecha_invalida
1713,19951,2025-06-13,,nan,monto_invalido
1714,16177,,,cerrado,"fecha_invalida,monto_invalido"
1716,15646,,6969.42,ABIERTO,fecha_invalida
1717,16310,,,Abierto,"fecha_invalida,monto_invalido"
1718,8766,2026-01-27,,nan,monto_invalido
1719,23646,,,Abierto,"fecha_invalida,monto_invalido"
1720,9594,,,nan,"fecha_invalida,monto_invalido"
1721,17403,,14084.26,Cerrado,fecha_invalida
1722,12854,,,nan,"fecha_invalida,monto_invalido"
1723,22585,,11017.87,Abierto,fecha_invalida
1725,7908,2025-03-27,,Abierto,monto_invalido
1726,15203,,,ABIERTO,"fecha_invalida,monto_invalido"
1727,22791,,3290.56,ABIERTO,fecha_invalida
1728,18014,,6059.38,Cerrado,fecha_invalida
1729,21018,,,Cerrado,"fecha_invalida,monto_invalido"
1730,18609,,13971.11,cerrado,fecha_invalida
1731,17953,,,nan,"fecha_invalida,monto_invalido"
1732,21801,,,nan,"fecha_invalida,monto_invalido"
1734,18711,,2970.31,Abierto,fecha_invalida
1736,11816,,5443.92,cerrado,fecha_invalida
1737,14435,,,ABIERTO,"fecha_invalida,monto_invalido"
1738,21295,,13384.46,nan,fecha_invalida
1740,2237,2025-06-28,,Rechazado,monto_invalido
1741,25650,2025-06-28,,Abierto,monto_invalido
1742,5917,,,cerrado,"fecha_invalida,monto_invalido"
1743,21885,,,Cerrado,"fecha_invalida,monto_invalido"
1744,24671,2026-01-13,,Cerrado,monto_invalido
1745,3242,,13344.51,cerrado,fecha_invalida
1746,6812,,10981.75,Cerrado,fecha_invalida
1748,578,,13210.33,cerrado,fecha_invalida
1749,18459,,,Cerrado,"fecha_invalida,monto_invalido"
1750,16349,,,Abierto,"fecha_invalida,monto_invalido"
1751,14157,,,Cerrado,"fecha_invalida,monto_invalido"
1752,21814,,,Cerrado,"fecha_invalida,monto_invalido"
1753,16158,,,Rechazado,"fecha_invalida,monto_invalido"
1754,15985,,1894.27,Abierto,fecha_invalida
1755,12517,,,nan,"fecha_invalida,monto_invalido"
1756,11179,2025-08-12,,cerrado,monto_invalido
1757,583,,,Cerrado,"fecha_invalida,monto_invalido"
1758,22353,,13507.25,cerrado,fecha_invalida
1759,12557,,,ABIERTO,"fecha_invalida,monto_invalido"
1761,3377,2026-01-05,,Abierto,monto_invalido
1762,3692,,,nan,"fecha_invalida,monto_invalido"
1763,23579,,,nan,"fecha_invalida,monto_invalido"
1764,1221,,10531.93,Cerrado,fecha_invalida
1765,11078,,2803.48,Abierto,fecha_invalida
1766,6556,,8873.53,Abierto,fecha_invalida
1768,14986,,,cerrado,"fecha_invalida,monto_invalido"
1769,4781,,,nan,"fecha_invalida,monto_invalido"
1770,15069,,12092.65,cerrado,fecha_invalida
1771,22197,,,Cerrado,"fecha_invalida,monto_invalido"
1773,5273,,9839.8,nan,fecha_invalida
1774,7242,,14191.33,cerrado,fecha_invalida
1775,23224,,13837.08,cerrado,fecha_invalida
1776,20436,,,Rechazado,"fecha_invalida,monto_invalido"
1777,13885,,,cerrado,"fecha_invalida,monto_invalido"
1778,983,,4936.73,nan,fecha_invalida
1779,21484,,3767.35,Cerrado,fecha_invalida
1780,11872,,7972.84,Cerrado,fecha_invalida
1781,4050,,10099.53,nan,fecha_invalida
1782,21554,,,cerrado,"fecha_invalida,monto_invalido"
1783,21334,,,ABIERTO,"fecha_invalida,monto_invalido"
1784,18429,2025-03-13,,nan,monto_invalido
1785,22345,,13657.52,cerrado,fecha_invalida
1786,13597,,,nan,"fecha_invalida,monto_invalido"
1787,6620,,,nan,"fecha_invalida,monto_invalido"
1788,3689,2025-11-11,,nan,monto_invalido
1789,6518,,14330.32,nan,fecha_invalida
1790,20480,2025-11-03,,ABIERTO,monto_invalido
1791,22855,,,nan,"fecha_invalida,monto_invalido"
1792,6819,,226.54,Rechazado,fecha_invalida
1793,154,2026-01-12,,nan,monto_invalido
1794,6881,,,nan,"fecha_invalida,monto_invalido"
1795,17921,2025-11-24,,cerrado,monto_invalido
1796,19046,,,Rechazado,"fecha_invalida,monto_invalido"
1797,19532,2025-03-17,,Rechazado,monto_invalido
1798,2825,2025-07-27,,Rechazado,monto_invalido
1800,6555,,,nan,"fecha_invalida,monto_invalido"
1801,12035,,617.52,Abierto,fecha_invalida
1802,19906,,,nan,"fecha_invalida,monto_invalido"
1803,2114,,,nan,"fecha_invalida,monto_invalido"
1805,12108,,5335.93,nan,fecha_invalida
1806,14494,,,nan,"fecha_invalida,monto_invalido"
1807,15926,2025-07-19,,cerrado,monto_invalido
1808,24630,,,Rechazado,"fecha_invalida,monto_invalido"
1809,23298,,,nan,"fecha_invalida,monto_invalido"
1810,17048,,2521.35,Rechazado,fecha_invalida
1811,3336,,14741.87,Abierto,fecha_invalida
1812,7113,2025-04-20,,nan,monto_invalido
1813,21707,2025-07-08,,cerrado,monto_invalido
1814,16960,,,cerrado,"fecha_invalida,monto_invalido"
1815,5058,,,ABIERTO,"fecha_invalida,monto_invalido"
1816,10632,,,cerrado,"fecha_invalida,monto_invalido"
1817,16667,,,ABIERTO,"fecha_invalida,monto_invalido"
1818,4468,,9678.43,Cerrado,fecha_invalida
1819,8884,,8575.19,cerrado,fecha_invalida
1820,5877,,6951.16,nan,fecha_invalida
1821,15978,,,ABIERTO,"fecha_invalida,monto_invalido"
1822,1320,,,ABIERTO,"fecha_invalida,monto_invalido"
1823,13582,,,cerrado,"fecha_invalida,monto_invalido"
1824,10686,,9700.72,cerrado,fecha_invalida
1825,6560,,6812.54,Abierto,fecha_invalida
1826,20678,,,nan,"fecha_invalida,monto_invalido"
1827,4236,,,ABIERTO,"fecha_invalida,monto_invalido"
1828,15043,,1796.11,cerrado,fecha_invalida
1829,17518,,6721.95,cerrado,fecha_invalida
1830,4672,,847.57,Rechazado,fecha_invalida
1831,25888,,,nan,"fecha_invalida,monto_invalido"
1832,5842,,8809.97,cerrado,fecha_invalida
1833,6007,,,ABIERTO,"fecha_invalida,monto_invalido"
1834,7502,,,Cerrado,"fecha_invalida,monto_invalido"
1835,1008,2025-01-29,,Rechazado,monto_invalido
1836,23361,,3209.07,Rechazado,fecha_invalida
1837,8932,,,Rechazado,"fecha_invalida,monto_invalido"
1838,11502,,,cerrado,"fecha_invalida,monto_invalido"
1839,17357,,,cerrado,"fecha_invalida,monto_invalido"
1840,19681,,,Rechazado,"fecha_invalida,monto_invalido"
1841,12277,,680.98,ABIERTO,fecha_invalida
1842,22641,,3843.6,cerrado,fecha_invalida
1843,15084,,5017.9,cerrado,fecha_invalida
1844,19470,,,Cerrado,"fecha_invalida,monto_invalido"
1845,5366,,11069.73,ABIERTO,fecha_invalida
1846,7946,,,Rechazado,"fecha_invalida,monto_invalido"
1847,22261,,6977.66,cerrado,fecha_invalida
1848,22563,,,nan,"fecha_invalida,monto_invalido"
1849,22521,,13436.69,ABIERTO,fecha_invalida
1850,10383,,,Abierto,"fecha_invalida,monto_invalido"
1851,9774,2025-05-10,,Rechazado,monto_invalido
1852,436,,3893.27,ABIERTO,fecha_invalida
1853,12709,,,nan,"fecha_invalida,monto_invalido"
1854,14871,,14969.88,Cerrado,fecha_invalida
1855,20804,,3783.78,Rechazado,fecha_invalida
1856,17753,,1368.42,nan,fecha_invalida
1857,3550,,,cerrado,"fecha_invalida,monto_invalido"
1858,7841,,12162.19,cerrado,fecha_invalida
1859,9873,,,Rechazado,"fecha_invalida,monto_invalido"
1861,9096,,,Rechazado,"fecha_invalida,monto_invalido"
1862,8975,,14843.31,ABIERTO,fecha_invalida
1863,9190,,,ABIERTO,"fecha_invalida,monto_invalido"
1865,16379,,9012.54,cerrado,fecha_invalida
1866,19983,,,Cerrado,"fecha_invalida,monto_invalido"
1867,20421,,1763.03,Rechazado,fecha_invalida
1868,9936,,308.97,nan,fecha_invalida
1869,22147,,7346.23,nan,fecha_invalida
1870,11103,,9002.31,Abierto,fecha_invalida
1871,8047,,376.88,nan,fecha_invalida
1872,17080,,,Abierto,"fecha_invalida,monto_invalido"
1873,11859,,,nan,"fecha_invalida,monto_invalido"
1874,4879,,,ABIERTO,"fecha_invalida,monto_invalido"
1875,10335,,,Cerrado,"fecha_invalida,monto_invalido"
1876,18359,,10047.13,Cerrado,fecha_invalida
1877,13700,,,Abierto,"fecha_invalida,monto_invalido"
1878,10154,,3709.75,Abierto,fecha_invalida
1879,14279,2025-01-22,,Rechazado,monto_invalido
1880,11215,,,nan,"fecha_invalida,monto_invalido"
1881,19041,,12114.65,ABIERTO,fecha_invalida
1882,12872,,11489.95,nan,fecha_invalida
1883,15435,,10095.06,nan,fecha_invalida
1884,14239,,,nan,"fecha_invalida,monto_invalido"
1885,6887,,13842.77,cerrado,fecha_invalida
1886,6035,,,nan,"fecha_invalida,monto_invalido"
1887,24229,,,nan,"fecha_invalida,monto_invalido"
1888,1449,,,Rechazado,"fecha_invalida,monto_invalido"
1889,21000,,,nan,"fecha_invalida,monto_invalido"
1890,19987,,,cerrado,"fecha_invalida,monto_invalido"
1891,11314,,,Abierto,"fecha_invalida,monto_invalido"
1892,19649,,,cerrado,"fecha_invalida,monto_invalido"
1894,7208,,,Abierto,"fecha_invalida,monto_invalido"
1895,5770,,,cerrado,"fecha_invalida,monto_invalido"
1896,5035,,,nan,"fecha_invalida,monto_invalido"
1898,20915,,,ABIERTO,"fecha_invalida,monto_invalido"
1899,24792,,500.44,cerrado,fecha_invalida
1900,24018,,,ABIERTO,"fecha_invalida,monto_invalido"
1901,12631,,,nan,"fecha_invalida,monto_invalido"
1902,12002,,2549.46,ABIERTO,fecha_invalida
1903,12829,2025-08-20,,Abierto,monto_invalido
1904,4878,,,Rechazado,"fecha_invalida,monto_invalido"
1905,5196,,,ABIERTO,"fecha_invalida,monto_invalido"
1906,6297,,,nan,"fecha_invalida,monto_invalido"
1907,20850,,,cerrado,"fecha_invalida,monto_invalido"
1908,16064,,3366.23,Rechazado,fecha_invalida
1909,11885,2025-11-26,,nan,monto_invalido
1910,2378,,,Rechazado,"fecha_invalida,monto_invalido"
1911,5565,2025-10-02,,cerrado,monto_invalido
1912,17755,,14037.66,Abierto,fecha_invalida
1913,22401,,,nan,"fecha_invalida,monto_invalido"
1914,20821,,,ABIERTO,"fecha_invalida,monto_invalido"
1915,4249,,,nan,"fecha_invalida,monto_invalido"
1916,25680,,,cerrado,"fecha_invalida,monto_invalido"
1917,1483,,2931.64,nan,fecha_invalida
1918,1757,2025-05-31,,Abierto,monto_invalido
1919,23370,,10088.81,nan,fecha_invalida
1920,2147,2025-05-01,,ABIERTO,monto_invalido
1921,12612,,,Rechazado,"fecha_invalida,monto_invalido"
1922,21616,,11904.05,Cerrado,fecha_invalida
1923,245,,,Cerrado,"fecha_invalida,monto_invalido"
1925,22265,,376.05,cerrado,fecha_invalida
1926,9112,,7925.68,Rechazado,fecha_invalida
1927,12363,,,ABIERTO,"fecha_invalida,monto_invalido"
1928,15754,,,Rechazado,"fecha_invalida,monto_invalido"
1929,21325,2025-06-06,,Abierto,monto_invalido
1930,1800,,,nan,"fecha_invalida,monto_invalido"
1931,11267,2026-01-15,,Abierto,monto_invalido
1932,4478,,,Abierto,"fecha_invalida,monto_invalido"
1933,18557,2025-02-13,,Rechazado,monto_invalido
1935,21513,,,ABIERTO,"fecha_invalida,monto_invalido"
1936,10230,,,Cerrado,"fecha_invalida,monto_invalido"
1937,22608,,,cerrado,"fecha_invalida,monto_invalido"
1938,6924,,,nan,"fecha_invalida,monto_invalido"
1939,2404,,6091.7,ABIERTO,fecha_invalida
1940,5066,,,Rechazado,"fecha_invalida,monto_invalido"
1941,15081,,11345.54,cerrado,fecha_invalida
1942,16781,2025-04-12,,cerrado,monto_invalido
1943,25537,,,nan,"fecha_invalida,monto_invalido"
1944,2978,,7429.41,Cerrado,fecha_invalida
1945,17433,2025-07-12,,Rechazado,monto_invalido
1946,9795,,-3125.37,nan,fecha_invalida
1947,5115,,,ABIERTO,"fecha_invalida,monto_invalido"
1948,24798,,,Cerrado,"fecha_invalida,monto_invalido"
1949,24265,2026-02-14,,nan,monto_invalido
1950,928,,4200.55,Abierto,fecha_invalida
1951,11356,,,nan,"fecha_invalida,monto_invalido"
1952,6007,,,Abierto,"fecha_invalida,monto_invalido"
1954,18312,,,cerrado,"fecha_invalida,monto_invalido"
1955,15727,,,Abierto,"fecha_invalida,monto_invalido"
1956,18072,,,Cerrado,"fecha_invalida,monto_invalido"
1957,5599,,4898.77,nan,fecha_invalida
1958,14376,,,nan,"fecha_invalida,monto_invalido"
1959,25653,,,Cerrado,"fecha_invalida,monto_invalido"
1960,7060,2026-02-09,,Cerrado,monto_invalido
1961,10180,,458.57,nan,fecha_invalida
1962,6185,,,Abierto,"fecha_invalida,monto_invalido"
1963,7665,,,nan,"fecha_invalida,monto_invalido"
1964,19457,,,nan,"fecha_invalida,monto_invalido"
1965,10239,,,ABIERTO,"fecha_invalida,monto_invalido"
1966,3564,,7859.5,ABIERTO,fecha_invalida
1967,23070,,5037.27,nan,fecha_invalida
1968,12848,,,nan,"fecha_invalida,monto_invalido"
1969,12354,,,nan,"fecha_invalida,monto_invalido"
1970,5997,,11445.06,Rechazado,fecha_invalida
1971,3132,2025-06-01,,Abierto,monto_invalido
1973,22257,,11972.26,ABIERTO,fecha_invalida
1974,3645,,,nan,"fecha_invalida,monto_invalido"
1975,11929,,,Rechazado,"fecha_invalida,monto_invalido"
1976,1173,,,Cerrado,"fecha_invalida,monto_invalido"
1977,9405,,,Rechazado,"fecha_invalida,monto_invalido"
1978,18718,,11920.23,cerrado,fecha_invalida
1979,10310,,3324.42,Rechazado,fecha_invalida
1980,14985,,,Abierto,"fecha_invalida,monto_invalido"
1981,21422,,,Rechazado,"fecha_invalida,monto_invalido"
1982,13668,2025-06-04,,Abierto,monto_invalido
1983,23716,,,Rechazado,"fecha_invalida,monto_invalido"
1984,8409,,,nan,"fecha_invalida,monto_invalido"
1985,19738,,,Abierto,"fecha_invalida,monto_invalido"
1986,24076,,14157.66,Rechazado,fecha_invalida
1988,1267,,,Cerrado,"fecha_invalida,monto_invalido"
1989,6342,,6561.12,Abierto,fecha_invalida
1991,21922,,,ABIERTO,"fecha_invalida,monto_invalido"
1992,5897,,,ABIERTO,"fecha_invalida,monto_invalido"
1993,5951,,,nan,"fecha_invalida,monto_invalido"
1994,23527,,,cerrado,"fecha_invalida,monto_invalido"
1995,17771,,,Cerrado,"fecha_invalida,monto_invalido"
1996,17443,,,ABIERTO,"fecha_invalida,monto_invalido"
1998,17036,,,nan,"fecha_invalida,monto_invalido"
2000,14424,,6440.22,nan,fecha_invalida
2002,4406,,,Cerrado,"fecha_invalida,monto_invalido"
2003,19906,,,nan,"fecha_invalida,monto_invalido"
2004,1052,,,nan,"fecha_invalida,monto_invalido"
2005,20692,,,Rechazado,"fecha_invalida,monto_invalido"
2006,16866,,2341.27,ABIERTO,fecha_invalida
2007,9647,,,Rechazado,"fecha_invalida,monto_invalido"
2008,14641,,,Cerrado,"fecha_invalida,monto_invalido"
2009,8864,,14996.75,nan,fecha_invalida
2010,14609,,,nan,"fecha_invalida,monto_invalido"
2011,20873,,,nan,"fecha_invalida,monto_invalido"
2012,2116,,,Rechazado,"fecha_invalida,monto_invalido"
2013,6808,,,nan,"fecha_invalida,monto_invalido"
2014,18068,,,ABIERTO,"fecha_invalida,monto_invalido"
2016,18812,,11966.28,cerrado,fecha_invalida
2017,10286,,,nan,"fecha_invalida,monto_invalido"
2018,21296,,,Rechazado,"fecha_invalida,monto_invalido"
2019,14718,,,nan,"fecha_invalida,monto_invalido"
2020,1105,,7568.87,nan,fecha_invalida
2022,15595,,11585.72,ABIERTO,fecha_invalida
2023,6099,2025-05-02,,Rechazado,monto_invalido
2024,17630,,7155.37,Rechazado,fecha_invalida
2025,23468,,,ABIERTO,"fecha_invalida,monto_invalido"
2026,23719,2025-11-02,,cerrado,monto_invalido
2027,13023,2025-03-25,,nan,monto_invalido
2028,8480,,2800.94,Abierto,fecha_invalida
2030,24667,,,Abierto,"fecha_invalida,monto_invalido"
2031,24413,2025-03-04,,cerrado,monto_invalido
2032,10770,,4257.6,cerrado,fecha_invalida
2033,23214,,,nan,"fecha_invalida,monto_invalido"
2034,15088,,,ABIERTO,"fecha_invalida,monto_invalido"
2036,6962,,,nan,"fecha_invalida,monto_invalido"
2037,6124,,,ABIERTO,"fecha_invalida,monto_invalido"
2038,23938,,,cerrado,"fecha_invalida,monto_invalido"
2039,21609,,,Rechazado,"fecha_invalida,monto_invalido"
2040,13752,,,Cerrado,"fecha_invalida,monto_invalido"
2041,6843,,693.97,Rechazado,fecha_invalida
2042,9167,,,Abierto,"fecha_invalida,monto_invalido"
2043,24839,,,Cerrado,"fecha_invalida,monto_invalido"
2044,6772,,9201.83,Rechazado,fecha_invalida
2045,11343,,5598.05,nan,fecha_invalida
2046,9382,,4930.57,Abierto,fecha_invalida
2047,11408,,508.55,Abierto,fecha_invalida
2048,15861,2025-02-17,,Cerrado,monto_invalido
2051,6303,,14448.22,Abierto,fecha_invalida
2052,11775,,9190.32,nan,fecha_invalida
2053,10475,,,Cerrado,"fecha_invalida,monto_invalido"
2054,22619,2025-08-09,,Abierto,monto_invalido
2055,19974,,11737.04,Abierto,fecha_invalida
2056,3311,,476.23,nan,fecha_invalida
2057,17814,,12652.2,ABIERTO,fecha_invalida
2058,9187,,3917.33,Abierto,fecha_invalida
2059,2554,,,ABIERTO,"fecha_invalida,monto_invalido"
2060,2609,,,nan,"fecha_invalida,monto_invalido"
2061,7090,,,ABIERTO,"fecha_invalida,monto_invalido"
2062,10009,2025-05-05,,nan,monto_invalido
2063,3841,,,Rechazado,"fecha_invalida,monto_invalido"
2065,6177,,,ABIERTO,"fecha_invalida,monto_invalido"
2066,6733,,6514.5,Cerrado,fecha_invalida
2067,18940,,,nan,"fecha_invalida,monto_invalido"
2068,20623,,5598.66,nan,fecha_invalida
2069,15838,,,Abierto,"fecha_invalida,monto_invalido"
2070,16333,,,Abierto,"fecha_invalida,monto_invalido"
2071,18190,,,ABIERTO,"fecha_invalida,monto_invalido"
2072,19158,,5164.23,ABIERTO,fecha_invalida
2073,748,,6018.67,nan,fecha_invalida
2074,11752,,,Rechazado,"fecha_invalida,monto_invalido"
2075,16490,,,nan,"fecha_invalida,monto_invalido"
2076,18072,,,ABIERTO,"fecha_invalida,monto_invalido"
2077,17252,,,nan,"fecha_invalida,monto_invalido"
2078,15511,2026-01-25,,nan,monto_invalido
2079,6895,,,nan,"fecha_invalida,monto_invalido"
2080,10895,,,nan,"fecha_invalida,monto_invalido"
2081,3369,,,cerrado,"fecha_invalida,monto_invalido"
2082,22021,,,cerrado,"fecha_invalida,monto_invalido"
2083,14545,,,cerrado,"fecha_invalida,monto_invalido"
2084,12231,,375.26,cerrado,fecha_invalida
2085,8290,2025-08-03,,Cerrado,monto_invalido
2087,2627,,,Abierto,"fecha_invalida,monto_invalido"
2088,2488,2025-08-14,,nan,monto_invalido
2089,2634,,,Cerrado,"fecha_invalida,monto_invalido"
2090,13334,,6943.67,ABIERTO,fecha_invalida
2091,5036,,13241.53,Cerrado,fecha_invalida
2092,3682,2025-05-24,,Abierto,monto_invalido
2093,4037,,,Abierto,"fecha_invalida,monto_invalido"
2094,11735,,9284.86,Rechazado,fecha_invalida
2095,12067,,12193.03,ABIERTO,fecha_invalida
2096,20212,,10913.99,nan,fecha_invalida
2097,3591,,,Rechazado,"fecha_invalida,monto_invalido"
2098,14020,,8582.29,ABIERTO,fecha_invalida
2099,11451,,10982.18,Abierto,fecha_invalida
2100,10108,,1987.87,cerrado,fecha_invalida
2102,25702,,11456.76,nan,fecha_invalida
2103,17393,,6191.46,Cerrado,fecha_invalida
2105,18088,,8073.53,Abierto,fecha_invalida
2106,25564,2025-11-18,,Rechazado,monto_invalido
2107,12057,,,Abierto,"fecha_invalida,monto_invalido"
2108,25757,,8907.86,nan,fecha_invalida
2109,23109,2025-02-01,,Rechazado,monto_invalido
2110,19846,,4708.12,nan,fecha_invalida
2111,21573,2025-07-01,,Cerrado,monto_invalido
2112,2291,,,Cerrado,"fecha_invalida,monto_invalido"
2113,19687,2025-11-11,,nan,monto_invalido
2114,7677,,,Rechazado,"fecha_invalida,monto_invalido"
2115,24559,2025-02-08,,Rechazado,monto_invalido
2116,12438,2025-02-25,,cerrado,monto_invalido
2117,24992,,,ABIERTO,"fecha_invalida,monto_invalido"
2118,17518,,,Abierto,"fecha_invalida,monto_invalido"
2119,11636,2025-07-31,,Rechazado,monto_invalido
2120,9202,,,nan,"fecha_invalida,monto_invalido"
2121,19308,,663.12,Rechazado,fecha_invalida
2122,12346,,,Rechazado,"fecha_invalida,monto_invalido"
2123,893,,,ABIERTO,"fecha_invalida,monto_invalido"
2124,5124,,14936.35,ABIERTO,fecha_invalida
2125,10888,,3348.65,ABIERTO,fecha_invalida
2126,12350,,,Abierto,"fecha_invalida,monto_invalido"
2128,9332,,3399.29,cerrado,fecha_invalida
2129,15817,2025-11-24,,nan,monto_invalido
2130,24568,,,nan,"fecha_invalida,monto_invalido"
2131,23436,,5982.94,cerrado,fecha_invalida
2132,25745,,9260.15,Cerrado,fecha_invalida
2133,5582,,3173.9,nan,fecha_invalida
2134,15550,,,Cerrado,"fecha_invalida,monto_invalido"
2135,2938,,,ABIERTO,"fecha_invalida,monto_invalido"
2136,12132,,6320.16,Abierto,fecha_invalida
2137,3740,,,cerrado,"fecha_invalida,monto_invalido"
2138,20659,,,Rechazado,"fecha_invalida,monto_invalido"
2139,1271,,10237.56,Cerrado,fecha_invalida
2140,20890,,,ABIERTO,"fecha_invalida,monto_invalido"
2141,8581,,9118.98,nan,fecha_invalida
2142,10758,,11722.12,cerrado,fecha_invalida
2143,7049,,,nan,"fecha_invalida,monto_invalido"
2144,3429,,1670.77,ABIERTO,fecha_invalida
2145,2154,,,ABIERTO,"fecha_invalida,monto_invalido"
2146,18485,,9261.89,Cerrado,fecha_invalida
2147,18198,,14907.53,nan,fecha_invalida
2148,2733,,,cerrado,"fecha_invalida,monto_invalido"
2149,20041,2025-10-25,,Cerrado,monto_invalido
2150,22568,,3707.92,ABIERTO,fecha_invalida
2151,17498,,,nan,"fecha_invalida,monto_invalido"
2152,23495,,5511.11,cerrado,fecha_invalida
2153,23172,,7871.92,Cerrado,fecha_invalida
