id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado,motivo_rechazo
2063,,2182,10,3,4,880.01,215.53,106447.18,fecha_invalida
2065,,2678,28,14,3,592.48,36.01,,"fecha_invalida,monto_invalido"
2066,,3708,48,14,11,,68.65,,"fecha_invalida,prima_invalida,monto_invalido"
2067,,2174,12,14,6,1486.5,96.19,,"fecha_invalida,monto_invalido"
2068,,632,10,13,4,896.64,,,"fecha_invalida,monto_invalido"
2069,,821,13,10,7,1427.05,161.94,,"fecha_invalida,monto_invalido"
2070,2026-01-07,921,67,12,1,,,,"prima_invalida,monto_invalido"
2072,,2843,75,15,11,284.76,,,"fecha_invalida,monto_invalido"
2073,,2997,55,9,3,95.08,23.11,,"fecha_invalida,monto_invalido"
2074,,342,48,1,7,,175.83,,"fecha_invalida,prima_invalida,monto_invalido"
2075,,228,72,13,6,,27.9,50298.23,"fecha_invalida,prima_invalida"
2076,,787,13,13,4,1533.48,164.77,,"fecha_invalida,monto_invalido"
2077,,2598,79,14,6,954.76,56.41,,"fecha_invalida,monto_invalido"
2078,,2196,79,11,4,136.27,21.46,,"fecha_invalida,monto_invalido"
2079,,1432,73,13,12,746.06,103.28,,"fecha_invalida,monto_invalido"
2080,,165,56,7,8,0.0,80.6,,"fecha_invalida,monto_invalido"
2081,,2823,8,9,12,1057.19,53.7,,"fecha_invalida,monto_invalido"
2082,,2000,20,10,5,314.47,,49583.58,fecha_invalida
2083,,1104,58,3,1,374.87,73.42,,"fecha_invalida,monto_invalido"
2085,,880,52,8,11,1714.12,,,"fecha_invalida,monto_invalido"
2086,,2834,66,14,2,1890.9,117.48,,"fecha_invalida,monto_invalido"
2087,,103,71,3,8,,,,"fecha_invalida,prima_invalida,monto_invalido"
2088,,2685,57,5,9,,148.61,89679.77,"fecha_invalida,prima_invalida"
2089,,2869,63,5,3,804.35,171.32,,"fecha_invalida,monto_invalido"
2090,,342,9,7,11,123.7,8.67,20297.21,fecha_invalida
2091,,415,3,10,7,1240.31,288.45,,"fecha_invalida,monto_invalido"
2092,,1278,9,13,1,,140.13,,"fecha_invalida,prima_invalida,monto_invalido"
2093,,2348,51,12,2,1430.57,,,"fecha_invalida,monto_invalido"
2094,,1779,7,5,5,809.14,43.26,,"fecha_invalida,monto_invalido"
2095,,607,10,5,3,,,46627.17,"fecha_invalida,prima_invalida"
2096,,786,67,13,4,,184.82,,"fecha_invalida,prima_invalida,monto_invalido"
2097,,2848,57,13,2,871.27,197.53,,"fecha_invalida,monto_invalido"
2098,,2610,36,13,12,,177.06,108750.93,"fecha_invalida,prima_invalida"
2099,,988,46,15,8,745.55,123.5,110518.77,fecha_invalida
2100,,1626,57,13,5,1930.22,372.31,,"fecha_invalida,monto_invalido"
2101,,581,21,2,7,1987.71,201.1,166104.45,fecha_invalida
2102,,55,3,5,10,,118.92,,"fecha_invalida,prima_invalida,monto_invalido"
2103,,1200,52,10,1,679.23,124.45,,"fecha_invalida,monto_invalido"
2104,,1047,12,1,9,146.41,17.8,28453.06,fecha_invalida
2105,,154,17,12,12,,135.42,,"fecha_invalida,prima_invalida,monto_invalido"
2106,,2860,13,6,6,1825.33,221.52,238312.98,fecha_invalida
2107,,1322,28,7,1,280.26,,38188.33,fecha_invalida
2109,,1673,71,8,3,0.0,58.16,,"fecha_invalida,monto_invalido"
2110,,2569,75,10,7,,175.97,,"fecha_invalida,prima_invalida,monto_invalido"
2112,,1573,1,2,5,867.23,62.94,,"fecha_invalida,monto_invalido"
2113,2025-08-06,253,4,8,5,,247.32,182688.17,prima_invalida
2114,,455,65,1,11,,10.28,5040.33,"fecha_invalida,prima_invalida"
2115,,814,44,13,9,,,80743.2,"fecha_invalida,prima_invalida"
2116,,1018,50,7,7,,63.43,,"fecha_invalida,prima_invalida,monto_invalido"
2118,,2097,20,15,9,,131.82,,"fecha_invalida,prima_invalida,monto_invalido"
2119,,1886,60,15,1,799.97,126.87,,"fecha_invalida,monto_invalido"
2120,,1332,6,7,9,1058.23,98.47,133917.06,fecha_invalida
2121,,2224,19,4,10,263.82,20.44,19317.12,fecha_invalida
2122,,2719,16,11,11,,267.2,,"fecha_invalida,prima_invalida,monto_invalido"
2123,,1208,42,15,5,1063.39,,,"fecha_invalida,monto_invalido"
2124,,2964,30,7,5,654.92,91.09,32053.09,fecha_invalida
2125,,725,26,2,11,,150.92,126268.72,"fecha_invalida,prima_invalida"
2126,,2077,4,5,6,685.64,162.52,134210.5,fecha_invalida
2127,,1736,30,7,6,292.07,44.03,47035.03,fecha_invalida
2128,,2088,24,2,12,,98.58,,"fecha_invalida,prima_invalida,monto_invalido"
2129,,340,80,13,11,,,,"fecha_invalida,prima_invalida,monto_invalido"
2130,,2101,67,6,6,355.29,,,"fecha_invalida,monto_invalido"
2131,,558,21,14,1,,,74682.76,"fecha_invalida,prima_invalida"
2133,,1762,25,3,10,,,73588.99,"fecha_invalida,prima_invalida"
2134,,2035,37,14,8,,26.66,8697.48,"fecha_invalida,prima_invalida"
2135,,2059,34,15,1,700.67,170.58,22431.94,fecha_invalida
2136,2025-03-22,1893,35,15,7,-163.0,16.17,,monto_invalido
2137,,364,62,2,10,1197.11,220.63,,"fecha_invalida,monto_invalido"
2138,,2836,61,11,2,,241.62,79419.85,"fecha_invalida,prima_invalida"
2139,,564,57,9,11,,89.21,124999.61,"fecha_invalida,prima_invalida"
2140,,1777,80,6,11,,294.58,115992.72,"fecha_invalida,prima_invalida"
2141,,3787,10,15,12,1725.22,254.72,,"fecha_invalida,monto_invalido"
2142,,246,54,5,1,741.86,50.17,,"fecha_invalida,monto_invalido"
2143,,828,67,10,4,676.49,47.52,36683.98,fecha_invalida
2144,,1068,11,5,9,,117.25,,"fecha_invalida,prima_invalida,monto_invalido"
2145,,839,79,7,9,1115.04,146.71,,"fecha_invalida,monto_invalido"
2146,2025-02-11,2538,48,8,10,,,164157.44,prima_invalida
2147,,2672,71,5,6,936.41,202.41,62928.36,fecha_invalida
2148,,3538,50,14,6,1845.29,,368682.35,fecha_invalida
2149,,298,70,12,10,,208.37,,"fecha_invalida,prima_invalida,monto_invalido"
2150,,944,18,6,7,,65.59,,"fecha_invalida,prima_invalida,monto_invalido"
2151,2025-07-25,1449,68,11,3,,,6761.22,prima_invalida
2152,,1726,39,12,2,651.19,92.19,,"fecha_invalida,monto_invalido"
2154,2025-08-30,1849,32,2,2,68.24,5.73,,monto_invalido
2155,,1285,15,12,6,,236.64,,"fecha_invalida,prima_invalida,monto_invalido"
2156,,2551,67,9,2,253.0,,,"fecha_invalida,monto_invalido"
2157,,2697,60,13,1,540.92,66.92,,"fecha_invalida,monto_invalido"
2158,,124,63,13,1,393.23,69.54,23062.07,fecha_invalida
2159,,1786,24,10,7,,173.08,,"fecha_invalida,prima_invalida,monto_invalido"
2160,,2811,38,5,7,,291.72,,"fecha_invalida,prima_invalida,monto_invalido"
2161,2025-02-06,2554,10,11,12,497.42,97.87,,monto_invalido
2162,,58,37,5,7,378.3,20.79,60366.6,fecha_invalida
2163,,1179,13,8,1,0.0,14.46,15257.58,fecha_invalida
2164,,1536,65,1,12,1671.8,,,"fecha_invalida,monto_invalido"
2166,,1143,80,6,9,,,,"fecha_invalida,prima_invalida,monto_invalido"
2167,,1593,45,2,7,1798.24,373.21,225173.61,fecha_invalida
2168,,2103,54,8,1,1348.51,183.48,,"fecha_invalida,monto_invalido"
2169,,1064,60,2,4,476.59,87.3,,"fecha_invalida,monto_invalido"
2170,,589,48,11,7,,212.26,,"fecha_invalida,prima_invalida,monto_invalido"
2172,,2509,26,12,3,,,,"fecha_invalida,prima_invalida,monto_invalido"
2173,,931,60,5,12,,79.84,,"fecha_invalida,prima_invalida,monto_invalido"
2174,,260,42,14,12,361.87,29.35,58973.74,fecha_invalida
2175,,963,21,14,9,1199.3,204.38,,"fecha_invalida,monto_invalido"
2176,,1516,18,1,8,296.46,,,"fecha_invalida,monto_invalido"
2177,,1309,47,3,12,,394.56,,"fecha_invalida,prima_invalida,monto_invalido"
2178,,1606,26,3,6,1767.92,275.06,172569.6,fecha_invalida
2179,,508,32,8,3,,357.17,,"fecha_invalida,prima_invalida,monto_invalido"
2180,,622,10,14,2,199.36,30.56,5062.46,fecha_invalida
2181,,2673,9,4,9,,,216265.52,"fecha_invalida,prima_invalida"
2182,2025-12-03,2720,65,11,2,,114.95,,"prima_invalida,monto_invalido"
2183,,35,47,9,9,,278.3,,"fecha_invalida,prima_invalida,monto_invalido"
2184,2025-08-03,1071,35,3,4,,315.07,153324.29,prima_invalida
2185,,2363,6,13,8,1819.1,183.96,83828.37,fecha_invalida
2186,,2216,74,9,4,,146.02,,"fecha_invalida,prima_invalida,monto_invalido"
2187,,1010,35,9,5,,432.07,,"fecha_invalida,prima_invalida,monto_invalido"
2188,,2796,57,1,9,,87.21,142760.54,"fecha_invalida,prima_invalida"
2189,,1529,67,11,5,1871.97,115.56,271166.78,fecha_invalida
2190,2025-04-01,684,28,14,11,0.0,155.02,,monto_invalido
2191,,1183,28,7,1,,168.25,,"fecha_invalida,prima_invalida,monto_invalido"
2192,,1801,41,8,7,,81.34,,"fecha_invalida,prima_invalida,monto_invalido"
2193,,194,29,7,6,1934.0,,304425.54,fecha_invalida
2194,,1313,44,6,1,264.89,64.87,,"fecha_invalida,monto_invalido"
2195,,1995,37,10,7,1406.21,97.48,,"fecha_invalida,monto_invalido"
2196,2025-03-19,1562,27,15,3,,30.41,,"prima_invalida,monto_invalido"
2197,,1523,38,3,1,1511.91,,171338.11,fecha_invalida
2198,,2316,57,13,12,907.65,91.88,,"fecha_invalida,monto_invalido"
2199,2025-09-27,695,69,9,3,960.43,,,monto_invalido
2200,,1936,30,14,8,,86.27,,"fecha_invalida,prima_invalida,monto_invalido"
2201,,1812,10,3,4,420.81,58.34,,"fecha_invalida,monto_invalido"
2202,,1851,58,11,12,1882.31,196.17,,"fecha_invalida,monto_invalido"
2203,,998,48,10,1,827.04,62.46,,"fecha_invalida,monto_invalido"
2204,,16,77,10,8,1201.75,,,"fecha_invalida,monto_invalido"
2205,,768,64,15,9,,,,"fecha_invalida,prima_invalida,monto_invalido"
2206,,2048,74,9,4,,360.03,215475.75,"fecha_invalida,prima_invalida"
2207,,1370,20,12,12,788.06,161.61,84104.83,fecha_invalida
2208,,1250,49,8,12,,164.7,148437.12,"fecha_invalida,prima_invalida"
2209,,742,1,1,3,,178.77,,"fecha_invalida,prima_invalida,monto_invalido"
2210,,2062,66,1,2,,,,"fecha_invalida,prima_invalida,monto_invalido"
2211,2025-09-09,3570,68,11,6,,72.36,,"prima_invalida,monto_invalido"
2212,,23,23,15,3,342.76,,9043.12,fecha_invalida
2213,,2202,40,1,10,,146.76,277756.52,"fecha_invalida,prima_invalida"
2214,,2822,68,3,11,,67.9,20402.28,"fecha_invalida,prima_invalida"
2215,2025-01-29,1145,16,10,4,844.72,42.54,,monto_invalido
2216,,462,29,11,12,,,,"fecha_invalida,prima_invalida,monto_invalido"
2218,,2828,11,10,10,,132.79,,"fecha_invalida,prima_invalida,monto_invalido"
2219,,1326,16,12,11,1257.11,139.46,184977.92,fecha_invalida
2220,,435,77,14,11,1507.23,328.09,,"fecha_invalida,monto_invalido"
2221,2025-02-26,6,39,11,9,,227.42,99450.56,prima_invalida
2222,,1776,48,3,11,1394.71,226.81,79252.47,fecha_invalida
2223,,2993,60,10,12,,47.45,23453.82,"fecha_invalida,prima_invalida"
2224,,936,3,6,10,928.55,106.07,52356.72,fecha_invalida
2225,,1743,71,9,8,,420.69,,"fecha_invalida,prima_invalida,monto_invalido"
2226,,1184,6,5,1,325.97,65.21,,"fecha_invalida,monto_invalido"
2227,,2215,34,9,2,,67.75,28286.13,"fecha_invalida,prima_invalida"
2228,,2719,56,5,10,,289.82,,"fecha_invalida,prima_invalida,monto_invalido"
2229,,787,70,5,4,90.79,16.1,,"fecha_invalida,monto_invalido"
2230,,626,6,11,6,,97.63,,"fecha_invalida,prima_invalida,monto_invalido"
2231,2026-01-18,1053,32,13,10,,370.47,,"prima_invalida,monto_invalido"
2232,2025-05-24,1312,47,5,10,219.38,44.07,,monto_invalido
2233,,2104,31,3,10,,150.88,142058.98,"fecha_invalida,prima_invalida"
2234,,2520,42,14,11,715.11,,,"fecha_invalida,monto_invalido"
2235,,2746,9,1,12,1978.66,383.79,,"fecha_invalida,monto_invalido"
2236,,343,119,15,7,769.92,176.76,,"fecha_invalida,monto_invalido"
2237,,1428,51,14,5,74.77,13.7,,"fecha_invalida,monto_invalido"
2238,,2536,19,12,9,430.59,80.04,,"fecha_invalida,monto_invalido"
2239,,2816,51,13,6,1808.87,235.88,,"fecha_invalida,monto_invalido"
2240,2025-08-24,2338,50,10,4,,,88214.75,prima_invalida
2241,,1703,24,12,9,452.09,67.51,71700.65,fecha_invalida
2242,,1925,69,7,8,797.05,148.8,,"fecha_invalida,monto_invalido"
2244,2025-06-06,1758,4,4,7,,159.27,88677.1,prima_invalida
2245,,1680,50,12,6,,262.26,120978.23,"fecha_invalida,prima_invalida"
2246,,669,25,7,6,1439.36,190.61,272991.32,fecha_invalida
2247,,115,21,3,7,264.55,50.97,,"fecha_invalida,monto_invalido"
2248,,1076,77,2,8,889.44,,,"fecha_invalida,monto_invalido"
2249,,2128,3,8,1,,47.05,,"fecha_invalida,prima_invalida,monto_invalido"
2250,,2225,50,1,7,,217.8,,"fecha_invalida,prima_invalida,monto_invalido"
2251,,1469,68,7,4,1132.84,205.26,,"fecha_invalida,monto_invalido"
2253,,2673,62,15,5,,370.34,,"fecha_invalida,prima_invalida,monto_invalido"
2254,,1884,9,14,4,,,,"fecha_invalida,prima_invalida,monto_invalido"
2255,2025-06-25,1793,26,11,1,,323.96,,"prima_invalida,monto_invalido"
2256,,2622,52,7,4,897.39,53.31,,"fecha_invalida,monto_invalido"
2257,,814,72,14,6,822.19,144.59,,"fecha_invalida,monto_invalido"
2258,,837,16,14,7,349.45,29.86,52713.97,fecha_invalida
2259,2025-06-15,1997,40,10,3,-1649.25,154.77,,monto_invalido
2260,,1516,52,5,12,688.31,,124114.36,fecha_invalida
2261,,2352,56,8,5,564.58,100.99,44105.62,fecha_invalida
2262,,2664,55,4,4,0.0,106.45,155694.78,fecha_invalida
2263,,1635,64,3,7,,142.7,206149.66,"fecha_invalida,prima_invalida"
2264,,598,65,12,10,719.67,111.87,,"fecha_invalida,monto_invalido"
2265,,913,75,3,2,1635.97,368.77,265256.79,fecha_invalida
2266,,1636,68,3,10,455.09,787.5,,"fecha_invalida,monto_invalido"
2267,,70,68,9,3,,108.71,,"fecha_invalida,prima_invalida,monto_invalido"
2268,2025-03-30,400,7,10,5,,80.21,41775.86,prima_invalida
2269,2025-03-03,2135,55,14,1,,101.72,271561.89,prima_invalida
2270,2026-01-26,1736,2,1,12,,78.98,,"prima_invalida,monto_invalido"
2271,,2105,2,15,12,,180.74,71984.02,"fecha_invalida,prima_invalida"
2272,,2725,71,1,6,,269.23,,"fecha_invalida,prima_invalida,monto_invalido"
2273,2025-10-13,1836,34,6,10,387.16,,,monto_invalido
2274,,1557,9,9,5,1698.93,215.48,,"fecha_invalida,monto_invalido"
2275,,1685,25,15,3,852.55,,59494.67,fecha_invalida
2276,,954,43,8,9,797.92,102.31,,"fecha_invalida,monto_invalido"
2277,2025-02-12,1467,36,8,10,1177.05,,,monto_invalido
2278,,1717,19,13,9,,73.84,,"fecha_invalida,prima_invalida,monto_invalido"
2280,,1409,74,7,12,1247.95,248.26,247317.72,fecha_invalida
2281,,1573,26,2,12,665.99,162.67,,"fecha_invalida,monto_invalido"
2282,,269,73,3,9,,96.4,,"fecha_invalida,prima_invalida,monto_invalido"
2283,,2321,60,5,11,,162.17,97310.03,"fecha_invalida,prima_invalida"
2284,,2503,47,11,5,1851.0,,202064.75,fecha_invalida
2285,,1403,28,13,10,,306.28,,"fecha_invalida,prima_invalida,monto_invalido"
2286,,2132,13,10,11,633.48,,77728.39,fecha_invalida
2287,,524,12,6,8,1979.26,299.6,330699.45,fecha_invalida
2288,,1283,19,11,9,922.34,52.68,,"fecha_invalida,monto_invalido"
2289,,630,33,5,4,949.17,199.32,162218.2,fecha_invalida
2290,,2611,54,13,8,155.06,13.63,30209.36,fecha_invalida
2291,,1448,30,15,9,1766.77,424.78,,"fecha_invalida,monto_invalido"
2292,,2632,52,10,2,,269.42,,"fecha_invalida,prima_invalida,monto_invalido"
2293,,490,68,11,7,321.06,54.71,33380.48,fecha_invalida
2294,2025-01-05,201,3,5,8,1428.44,91.41,,monto_invalido
2295,,17,70,15,7,,447.79,,"fecha_invalida,prima_invalida,monto_invalido"
2296,,3547,25,8,11,875.93,201.7,,"fecha_invalida,monto_invalido"
2297,2025-11-16,528,52,7,10,366.62,35.48,,monto_invalido
2298,,604,76,9,7,,,,"fecha_invalida,prima_invalida,monto_invalido"
2299,,1431,65,3,11,885.13,132.39,,"fecha_invalida,monto_invalido"
2300,,2133,64,9,2,,135.42,,"fecha_invalida,prima_invalida,monto_invalido"
2301,,380,27,15,9,970.93,120.87,,"fecha_invalida,monto_invalido"
2302,,826,54,14,10,129.1,18.77,21092.15,fecha_invalida
2303,,3897,59,9,10,870.38,174.23,,"fecha_invalida,monto_invalido"
2304,,2033,48,4,8,468.5,,85499.55,fecha_invalida
2305,2025-03-25,652,49,15,10,663.22,42.86,,monto_invalido
2306,,2093,48,4,5,,90.43,192625.35,"fecha_invalida,prima_invalida"
2307,,1065,5,2,4,1980.57,,,"fecha_invalida,monto_invalido"
2308,,284,1,6,12,1836.71,323.24,250450.34,fecha_invalida
2309,,2823,42,13,2,700.22,73.27,15612.94,fecha_invalida
2310,,73,47,1,1,1977.77,335.91,,"fecha_invalida,monto_invalido"
2311,,2286,79,9,9,657.37,108.79,,"fecha_invalida,monto_invalido"
2312,2025-04-20,1000,76,9,3,,,,"prima_invalida,monto_invalido"
2313,,2012,46,8,2,1195.81,,141619.98,fecha_invalida
2314,,1297,71,5,2,,133.91,31765.97,"fecha_invalida,prima_invalida"
2315,2025-11-30,1754,63,3,10,,,,"prima_invalida,monto_invalido"
2316,,2093,1,3,7,658.43,111.45,,"fecha_invalida,monto_invalido"
2317,,2156,11,12,8,952.34,158.39,129671.99,fecha_invalida
2318,,2829,29,3,6,319.86,19.1,,"fecha_invalida,monto_invalido"
2319,,2693,8,15,2,1277.83,106.43,56885.27,fecha_invalida
2320,,1815,35,6,3,1820.43,108.17,,"fecha_invalida,monto_invalido"
2321,,1522,16,2,12,173.27,39.05,32861.94,fecha_invalida
2322,,2064,59,13,6,,25.75,,"fecha_invalida,prima_invalida,monto_invalido"
2323,,986,64,15,2,1220.62,68.72,105678.1,fecha_invalida
2324,,173,73,6,9,493.38,120.32,,"fecha_invalida,monto_invalido"
2325,2025-08-31,2516,80,12,1,740.23,150.27,,monto_invalido
2326,2025-07-02,2995,54,4,11,785.42,171.41,,monto_invalido
2327,,1845,61,2,8,1964.4,272.07,198867.88,fecha_invalida
2328,,139,37,3,1,,,99817.34,"fecha_invalida,prima_invalida"
2329,,1913,72,7,2,,,,"fecha_invalida,prima_invalida,monto_invalido"
2330,2025-06-03,1253,31,13,10,,74.16,,"prima_invalida,monto_invalido"
2331,,1145,79,11,5,1901.13,216.29,,"fecha_invalida,monto_invalido"
2332,,2530,78,14,11,852.6,,77254.46,fecha_invalida
2333,,2216,61,11,10,1581.52,289.71,,"fecha_invalida,monto_invalido"
2334,,1224,7,14,1,1231.9,62.91,,"fecha_invalida,monto_invalido"
2335,,1706,67,10,1,,430.7,,"fecha_invalida,prima_invalida,monto_invalido"
2336,,1811,2,5,2,,100.25,,"fecha_invalida,prima_invalida,monto_invalido"
2338,,1059,68,6,12,1564.28,92.53,,"fecha_invalida,monto_invalido"
2339,,1468,7,4,8,,59.16,35846.48,"fecha_invalida,prima_invalida"
2340,,142,19,12,2,,385.88,,"fecha_invalida,prima_invalida,monto_invalido"
2341,2025-12-14,1895,14,12,9,894.88,,,monto_invalido
2342,,2699,27,2,11,725.96,52.28,129061.25,fecha_invalida
2343,2025-11-13,241,76,12,4,,184.79,209277.57,prima_invalida
2344,,1725,9,11,12,928.81,,77987.87,fecha_invalida
2345,2025-05-17,239,71,4,5,,195.22,,"prima_invalida,monto_invalido"
2347,,1916,27,9,12,,160.43,,"fecha_invalida,prima_invalida,monto_invalido"
2348,,1074,74,15,8,844.59,203.24,135392.32,fecha_invalida
2349,,2560,69,15,7,306.68,37.63,,"fecha_invalida,monto_invalido"
2350,2025-08-22,479,2,7,9,556.79,74.96,,monto_invalido
2351,,1094,75,8,4,877.4,107.59,95838.26,fecha_invalida
2352,,1441,61,14,12,,,233983.76,"fecha_invalida,prima_invalida"
2353,,2055,21,10,8,0.0,174.39,,"fecha_invalida,monto_invalido"
2354,,1691,67,13,10,610.38,104.78,78652.67,fecha_invalida
2355,,2345,43,14,6,,117.0,56935.07,"fecha_invalida,prima_invalida"
2356,,1991,12,7,10,,262.24,85949.38,"fecha_invalida,prima_invalida"
2357,,1271,22,10,11,1333.02,165.69,,"fecha_invalida,monto_invalido"
2358,,1569,72,1,9,135.23,28.18,,"fecha_invalida,monto_invalido"
2359,,2326,73,9,4,,188.42,,"fecha_invalida,prima_invalida,monto_invalido"
2360,,1710,38,11,2,,,3733.02,"fecha_invalida,prima_invalida"
2361,,2094,10,1,12,822.82,123.14,,"fecha_invalida,monto_invalido"
2362,,189,44,5,7,607.06,91.95,47843.66,fecha_invalida
2363,,1500,47,1,5,,117.6,,"fecha_invalida,prima_invalida,monto_invalido"
2364,,554,69,4,10,378.42,28.33,18064.14,fecha_invalida
2365,,2031,33,4,3,804.0,126.48,121291.05,fecha_invalida
2366,,2429,36,5,3,607.17,88.8,,"fecha_invalida,monto_invalido"
2367,,2592,49,1,11,,,,"fecha_invalida,prima_invalida,monto_invalido"
2368,2025-12-16,1115,10,14,8,476.98,83.3,,monto_invalido
2369,2025-05-24,449,22,10,7,,,,"prima_invalida,monto_invalido"
2370,,2242,5,14,1,,282.79,,"fecha_invalida,prima_invalida,monto_invalido"
2371,,1120,40,3,10,,,,"fecha_invalida,prima_invalida,monto_invalido"
2372,,2759,46,6,12,922.41,162.82,,"fecha_invalida,monto_invalido"
2373,,467,19,14,7,541.93,128.77,,"fecha_invalida,monto_invalido"
2374,,2645,12,11,9,485.05,46.56,,"fecha_invalida,monto_invalido"
2375,,2258,40,2,1,,140.8,95530.51,"fecha_invalida,prima_invalida"
2376,,936,70,3,3,1279.93,262.3,34655.18,fecha_invalida
2377,,1969,3,10,10,,410.99,,"fecha_invalida,prima_invalida,monto_invalido"
2378,,693,80,10,6,0.0,283.41,,"fecha_invalida,monto_invalido"
2379,,1816,48,4,3,,160.22,90548.08,"fecha_invalida,prima_invalida"
2380,,808,26,3,4,1221.03,293.31,225204.59,fecha_invalida
2382,,3770,7,9,1,56.95,,,"fecha_invalida,monto_invalido"
2383,,1096,80,8,4,,63.48,,"fecha_invalida,prima_invalida,monto_invalido"
2384,2026-01-12,1116,21,9,3,,69.03,,"prima_invalida,monto_invalido"
2385,2025-02-05,518,13,1,2,1935.37,389.8,,monto_invalido
2386,,2622,20,12,1,1184.15,,,"fecha_invalida,monto_invalido"
2387,,315,77,12,12,,99.96,236890.24,"fecha_invalida,prima_invalida"
2388,,1549,20,4,4,,404.06,168918.33,"fecha_invalida,prima_invalida"
2389,,2728,37,12,10,,163.39,166739.62,"fecha_invalida,prima_invalida"
2390,,1906,21,3,11,,,44678.71,"fecha_invalida,prima_invalida"
2391,,589,73,6,8,,85.29,,"fecha_invalida,prima_invalida,monto_invalido"
2392,,581,17,4,5,,138.86,173431.27,"fecha_invalida,prima_invalida"
2393,,1383,57,8,7,74.5,,,"fecha_invalida,monto_invalido"
2395,,2996,72,8,5,1498.59,178.5,,"fecha_invalida,monto_invalido"
2396,,2803,49,15,11,,,284454.09,"fecha_invalida,prima_invalida"
2397,,2254,21,8,8,1411.66,186.51,,"fecha_invalida,monto_invalido"
2399,,2767,34,3,1,1899.59,254.37,163371.1,fecha_invalida
2400,,2028,59,10,9,426.15,,73754.64,fecha_invalida
2401,,378,17,15,2,1688.28,382.08,88614.88,fecha_invalida
2402,,2283,16,1,7,439.75,74.39,,"fecha_invalida,monto_invalido"
2403,,2725,54,6,2,828.1,55.55,,"fecha_invalida,monto_invalido"
2404,,1489,19,4,9,927.21,221.11,,"fecha_invalida,monto_invalido"
2405,,1395,61,7,4,,207.02,186580.72,"fecha_invalida,prima_invalida"
2406,,634,1,4,8,1955.5,,,"fecha_invalida,monto_invalido"
2407,,1780,78,11,8,899.03,,,"fecha_invalida,monto_invalido"
2408,2025-10-21,771,36,5,10,,91.05,,"prima_invalida,monto_invalido"
2409,2025-03-13,1329,44,15,6,,101.9,147089.39,prima_invalida
2410,,951,54,4,5,75.75,13.56,,"fecha_invalida,monto_invalido"
2411,,1323,23,9,1,574.11,,29867.44,fecha_invalida
2412,,1345,21,11,9,,,166327.57,"fecha_invalida,prima_invalida"
2413,,2844,79,12,1,,161.04,,"fecha_invalida,prima_invalida,monto_invalido"
2414,,2253,75,15,12,903.87,101.61,,"fecha_invalida,monto_invalido"
2415,,2783,73,12,8,1260.0,294.4,196370.23,fecha_invalida
2416,,1632,9,3,5,,69.29,,"fecha_invalida,prima_invalida,monto_invalido"
2417,,448,36,3,3,,,,"fecha_invalida,prima_invalida,monto_invalido"
2418,,1127,35,12,7,,58.94,59794.33,"fecha_invalida,prima_invalida"
2419,,510,14,3,2,1942.48,334.14,380806.14,fecha_invalida
2420,,2853,27,2,4,1981.86,,,"fecha_invalida,monto_invalido"
2421,,1404,21,3,3,1852.11,,354284.81,fecha_invalida
2422,,2987,2,5,10,1477.78,276.9,233906.88,fecha_invalida
2423,2025-06-10,943,75,6,5,526.77,,,monto_invalido
